label imagenumber objectnumber
13 10418 289
13 4511 18
13 5840 158
13 11196 81
13 32172 114
13 28896 57
13 27476 227
13 26507 192
13 30017 108
13 30646 21
13 7259 218
13 260 43
13 34785 453
13 32498 257
13 377 14
13 10388 136
13 23748 417
13 40969 29
13 21176 95
13 27528 121
13 33235 112
13 30560 71
13 19466 206
13 19466 117
13 19466 151
13 36503 154
13 36503 52
13 14997 65
13 20789 56
13 34530 68
13 34530 112
13 34530 102
13 34530 158
13 34531 33
13 34531 43
13 3783 316
13 3783 321
13 20790 166
13 20790 98
13 20790 46
13 20790 154
13 20790 18
13 19465 115
13 19465 162
13 19465 145
13 19465 29
13 19465 107
13 19465 154
13 19465 188
13 19465 54
13 19465 7
13 19468 150
13 19468 120
13 19468 32
13 19468 109
13 19468 86
13 19468 80
13 19468 121
13 19468 78
13 19467 111
13 19467 182
13 19467 78
13 19467 51
13 19467 150
13 19467 69
13 19467 130
13 42612 414
13 6523 7
13 3486 47
13 15776 357
13 37662 10
13 6640 59
13 21749 116
13 39153 88
13 24307 223
13 27581 88
13 33006 518
13 41648 622
13 28308 37
13 42172 255
13 29491 271
13 40219 185
13 31306 202
13 27884 5
13 24929 30
13 10444 166
13 24826 15
13 34914 274
13 32526 20
13 24414 428
13 25083 32
13 23372 206
13 34538 55
13 29828 2
13 19095 13
13 42456 461
13 29428 29
13 35853 42
13 41802 165
13 22488 38
13 13215 192
13 34373 235
13 19586 103
13 18628 112
13 19279 16
13 32475 76
13 38961 172
13 29189 16
13 19154 221
13 42385 588
13 29754 3
13 35376 70
13 24171 155
13 39564 77
13 36995 688
13 21165 109
13 26341 64
13 36066 89
13 32471 98
13 18865 166
13 23495 739
13 25586 19
13 26986 12
13 32901 62
13 39016 329
13 25717 7
13 27888 449
13 30088 69
13 39253 107
13 33270 127
13 33151 648
13 32830 488
13 28901 155
13 4056 172
13 14414 42
13 33849 11
13 19280 131
13 36239 122
13 26164 395
13 42385 196
13 9858 78
13 39503 345
13 35958 192
13 30022 34
13 37586 110
13 38424 99
13 41943 36
13 37191 228
13 31645 85
13 30021 77
13 27912 17
13 19466 144
13 38410 87
13 8750 132
13 17574 16
13 37043 258
13 36423 104
13 31940 147
13 34316 1
13 19742 163
13 23363 606
13 14505 111
13 38767 71
13 42163 526
13 30339 94
13 28642 173
13 29697 70
13 35069 42
13 19459 100
13 31276 212
13 23223 614
13 10289 107
13 39646 121
13 41806 128
13 30392 68
13 32613 168
13 27686 167
13 37807 76
13 40074 14
13 22835 70
13 23443 174
13 22205 20
13 42547 94
13 32068 63
13 25030 20
13 435 570
13 36260 346
13 36143 501
13 17195 192
13 4285 38
13 13027 21
13 38612 130
13 4102 10
13 5230 135
13 29758 1
13 28506 89
13 20791 3
13 4652 73
13 42375 54
13 23443 108
13 8914 175
13 23960 88
13 19121 63
13 18899 68
13 26683 8
13 32613 196
13 32524 564
13 30994 84
13 14804 531
13 20287 344
13 17059 375
13 37127 453
13 35752 405
13 12344 30
13 41446 199
13 22690 146
13 27423 21
13 9467 56
13 9356 139
13 30016 71
13 42857 223
13 31495 249
13 29911 126
13 32500 405
13 5634 26
13 27163 167
13 27281 14
13 29007 66
13 42917 333
13 1131 61
13 35829 45
13 33724 83
13 36501 77
13 41839 606
13 37395 163
13 6872 78
13 28611 15
13 41091 57
13 6560 95
13 30023 74
13 40149 2
13 41934 412
13 2038 67
13 11058 234
13 28973 135
13 17186 26
13 30582 126
13 25792 21
13 31123 74
13 25130 35
13 29271 528
13 29623 95
13 20572 266
13 24062 447
13 36501 7
13 25477 47
13 11000 19
13 39198 95
13 10093 30
13 26069 95
13 20792 66
13 39200 168
13 36065 49
13 15659 27
13 23791 377
13 4533 90
13 15985 102
13 17694 56
13 4258 61
13 35594 45
13 23790 105
13 1364 16
13 25480 69
13 25826 89
13 40681 16
13 4845 9
13 37452 24
13 40084 60
13 13665 173
13 33580 174
13 39864 96
13 14359 17
13 42836 192
13 42270 60
13 3681 2
13 907 107
13 36502 32
13 11573 51
13 26515 52
13 4706 70
13 30996 198
13 40528 220
13 12122 81
13 21826 184
13 33393 309
13 36310 86
13 19466 123
13 9056 9
13 40875 72
13 35376 162
13 33692 87
13 27247 2
13 39201 177
13 36351 149
13 38668 9
13 22462 206
13 22764 313
13 39572 232
13 9483 344
13 9867 48
13 5504 21
13 21752 24
13 4843 2
13 36881 51
13 5604 98
13 543 6
13 8920 14
13 29549 160
13 35637 102
13 4107 85
13 133 48
13 30271 100
13 41455 263
13 5772 105
13 22420 113
13 13139 128
13 41701 74
13 32117 331
14 42772 299
14 16262 69
14 13565 51
14 30307 188
14 33690 469
14 34381 352
14 41772 335
14 31570 188
14 37351 117
14 37482 607
14 39900 152
14 33478 193
14 18946 144
14 40067 487
14 8828 68
14 27015 306
14 9859 60
14 23207 524
14 40850 36
14 30739 313
14 5127 82
14 41511 384
14 25122 27
14 13668 202
14 33629 68
14 34707 529
14 24305 46
14 10530 6
14 37155 257
14 30321 287
14 15686 348
14 41772 346
14 27862 125
14 34730 611
14 9513 46
14 23294 352
14 679 125
14 42161 581
14 32758 549
14 30896 368
14 28170 132
14 31141 138
14 26843 539
14 39003 361
14 39281 100
14 20366 372
14 39964 182
14 11732 139
14 10108 2
14 12887 44
14 37231 147
14 3806 24
14 41686 251
14 24230 400
14 7171 141
14 41880 452
14 33117 144
14 31936 230
14 31131 33
14 36784 254
14 21258 55
14 39507 559
14 24454 78
14 33983 365
14 15482 2
14 35739 435
14 29763 186
14 34624 233
14 41639 595
14 12781 116
14 28711 228
14 35725 311
14 33008 390
14 42002 176
14 24292 78
14 32921 246
14 32191 118
14 3634 32
14 30279 473
14 6407 241
14 31472 556
14 41787 390
14 37732 199
14 9071 130
14 29074 209
14 27907 432
14 4149 73
14 40567 242
14 7280 173
14 35463 580
14 37648 372
14 32958 649
14 30588 71
14 37387 60
14 32034 315
14 22203 428
14 33307 421
14 27113 10
14 36886 46
14 18957 128
14 42480 262
14 31509 82
14 32123 64
14 42597 364
14 41637 41
14 40263 662
14 40260 276
14 42155 454
14 29884 361
14 29814 345
14 20694 276
14 20510 247
14 9266 105
14 42173 377
14 42839 250
14 24124 547
14 26316 7
14 30154 54
14 24169 233
14 39691 187
14 21720 449
14 32269 136
14 31030 217
14 16496 109
14 36982 156
14 23777 206
14 32905 90
14 39035 184
14 24298 123
14 24375 350
14 39200 72
14 23614 424
14 23600 145
14 23231 261
14 23790 183
14 25566 232
14 29657 122
14 23232 144
14 27482 47
14 24557 111
14 10290 8
14 23605 91
14 35934 50
14 23799 463
14 23223 315
14 19791 4
14 31864 86
14 36958 279
14 23556 427
14 21923 316
